ダウンロードした時刻：2021/02/03 17:47:35

,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都
2016/12/17,6.2,8,1,11.8,8,1,0.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,晴時々曇,8,1
2016/12/18,7.4,8,1,13.3,8,1,3.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,薄曇,8,1
2016/12/19,8.2,8,1,14.1,8,1,3.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,晴後曇,8,1
2016/12/20,9.0,8,1,12.2,8,1,6.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,晴,8,1
2016/12/21,9.7,8,1,15.9,8,1,4.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,晴後曇,8,1
2016/12/22,14.6,8,1,17.5,8,1,9.5,8,1,19.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2016/12/23,10.2,8,1,16.1,8,1,6.5,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴、あられを伴う,8,1,晴時々曇一時雨,8,1
2016/12/24,6.8,8,1,11.5,8,1,4.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇後一時晴,8,1
2016/12/25,7.0,8,1,11.8,8,1,4.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,曇,8,1
2016/12/26,8.6,8,1,12.4,8,1,3.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,雨時々曇,8,1
2016/12/27,9.4,8,1,12.2,8,1,4.4,8,1,24.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨後晴一時雪,8,1
2016/12/28,3.8,8,1,6.3,8,1,1.3,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,雪後晴一時雨、みぞれを伴う,8,1,曇時々晴,8,1
2016/12/29,4.7,8,1,8.6,8,1,1.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴時々雨,8,1
2016/12/30,5.0,8,1,8.5,8,1,2.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,晴,8,1
2016/12/31,5.3,8,1,12.3,8,1,0.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2017/1/1,7.2,8,1,13.5,8,1,3.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴,8,1
2017/1/2,7.1,8,1,12.6,8,1,2.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,晴後一時曇,8,1
2017/1/3,7.3,8,1,13.1,8,1,4.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,快晴,8,1
2017/1/4,6.5,8,1,12.3,8,1,2.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇一時晴,8,1
2017/1/5,6.9,8,1,9.8,8,1,5.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,曇一時晴,8,1
2017/1/6,6.3,8,1,10.2,8,1,2.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,快晴,8,1
2017/1/7,5.3,8,1,10.8,8,1,0.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇,8,1
2017/1/8,6.1,8,1,7.4,8,1,4.8,8,1,20.5,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,曇時々雨,8,1
2017/1/9,8.0,8,1,11.3,8,1,5.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,晴時々曇一時雨,8,1
2017/1/10,8.5,8,1,13.7,8,1,4.8,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇時々晴,8,1
2017/1/11,6.1,8,1,9.5,8,1,4.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇時々晴,8,1
2017/1/12,5.3,8,1,9.5,8,1,2.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2017/1/13,4.5,8,1,8.6,8,1,1.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時みぞれ,8,1,晴一時曇,8,1
2017/1/14,1.2,8,1,4.7,8,1,-2.3,8,1,2.0,0,8,1,4,0,8,1,4,0,8,1,雪時々晴,8,1,大雪一時曇,8,1
2017/1/15,-0.1,8,1,3.2,8,1,-2.7,8,1,12.0,0,8,1,14,0,8,1,14,0,8,1,雪一時晴,8,1,雪一時晴,8,1
2017/1/16,1.7,8,1,4.1,8,1,-0.2,8,1,8.5,0,8,1,11,0,8,1,2,0,8,1,雪時々晴,8,1,雪一時曇,8,1
2017/1/17,3.4,8,1,7.9,8,1,1.3,8,1,1.5,0,8,1,1,0,8,1,0,1,8,1,晴時々雪後時々曇,8,1,晴一時薄曇,8,1
2017/1/18,4.0,8,1,9.5,8,1,-0.6,8,1,0,1,8,1,0,0,8,1,0,1,8,1,晴後薄曇,8,1,曇,8,1
2017/1/19,4.9,8,1,9.0,8,1,1.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴時々曇,8,1
2017/1/20,3.6,8,1,9.2,8,1,-0.5,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雪後一時雨,8,1,みぞれ時々晴一時曇,8,1
2017/1/21,4.1,8,1,7.7,8,1,1.8,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時みぞれ,8,1,薄曇後晴,8,1
2017/1/22,3.5,8,1,9.0,8,1,0.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨、みぞれを伴う,8,1,晴後一時曇,8,1
2017/1/23,1.3,8,1,4.4,8,1,-0.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,雪時々晴,8,1,晴一時雪,8,1
2017/1/24,1.2,8,1,4.9,8,1,-0.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,雪時々晴、みぞれを伴う,8,1,晴一時雪,8,1
2017/1/25,2.0,8,1,5.8,8,1,-1.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雪、みぞれを伴う,8,1,晴,8,1
2017/1/26,3.0,8,1,9.5,8,1,-1.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後薄曇,8,1
2017/1/27,6.2,8,1,12.9,8,1,0.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴一時曇,8,1
2017/1/28,6.3,8,1,12.7,8,1,1.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,薄曇時々晴,8,1
2017/1/29,6.4,8,1,11.3,8,1,1.4,8,1,9.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,雨時々曇,8,1
2017/1/30,8.0,8,1,12.6,8,1,2.9,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇一時晴,8,1,雨後雪、みぞれを伴う,8,1
2017/1/31,3.6,8,1,6.1,8,1,1.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雪,8,1,曇後晴,8,1
2017/2/1,3.4,8,1,7.8,8,1,-0.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,みぞれ時々曇一時雪,8,1
2017/2/2,4.2,8,1,7.5,8,1,1.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々雪一時みぞれ後一時雨,8,1,曇一時雨,8,1
2017/2/3,6.2,8,1,11.5,8,1,2.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴一時曇,8,1
2017/2/4,6.4,8,1,13.6,8,1,1.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2017/2/5,6.4,8,1,8.2,8,1,4.3,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇時々雨,8,1
2017/2/6,6.1,8,1,9.5,8,1,3.1,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇一時雨、みぞれを伴う,8,1
2017/2/7,3.7,8,1,6.3,8,1,2.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雪、みぞれを伴う,8,1,曇一時雪,8,1
2017/2/8,4.5,8,1,8.1,8,1,2.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇一時晴後一時雨,8,1
2017/2/9,2.9,8,1,4.3,8,1,1.2,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,みぞれ時々曇一時雪,8,1,曇一時晴後一時雪,8,1
2017/2/10,2.1,8,1,5.2,8,1,-0.3,8,1,3.0,0,8,1,4,0,8,1,4,0,8,1,曇時々雪一時晴,8,1,曇時々雪,8,1
2017/2/11,1.6,8,1,6.4,8,1,-0.7,8,1,0.0,0,8,1,4,0,8,1,0,1,8,1,晴一時曇後一時雪,8,1,晴一時雪,8,1
2017/2/12,2.6,8,1,7.5,8,1,-0.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雪,8,1,晴,8,1
2017/2/13,3.1,8,1,8.4,8,1,0.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雪,8,1,晴一時曇,8,1
2017/2/14,3.3,8,1,7.9,8,1,0.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々雨一時雪,8,1,晴後曇、みぞれを伴う,8,1
2017/2/15,4.8,8,1,9.8,8,1,1.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,快晴,8,1
2017/2/16,6.7,8,1,14.8,8,1,0.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,曇後時々晴,8,1
2017/2/17,8.6,8,1,11.7,8,1,5.6,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇,8,1
2017/2/18,6.8,8,1,10.9,8,1,3.6,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,晴時々雨後時々雪,8,1
2017/2/19,5.7,8,1,11.0,8,1,1.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2017/2/20,7.8,8,1,15.2,8,1,3.5,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,　雨時々曇,8,1,雨後雪,8,1
2017/2/21,3.0,8,1,5.6,8,1,1.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,雪時々曇,8,1,曇後晴,8,1
2017/2/22,5.7,8,1,10.6,8,1,-0.3,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,雨一時曇,8,1
2017/2/23,9.4,8,1,14.0,8,1,6.0,8,1,9.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,晴時々雨,8,1
2017/2/24,4.5,8,1,8.5,8,1,1.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後一時曇,8,1
2017/2/25,5.9,8,1,11.8,8,1,0.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,晴時々曇,8,1
2017/2/26,7.0,8,1,13.4,8,1,1.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,晴一時薄曇,8,1
2017/2/27,5.5,8,1,9.5,8,1,2.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2017/2/28,4.5,8,1,10.2,8,1,0.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴後一時薄曇,8,1
2017/3/1,6.3,8,1,13.8,8,1,0.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇一時晴後時々雨,8,1
2017/3/2,9.4,8,1,14.9,8,1,6.9,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,曇時々雨一時晴、雷を伴う,8,1
2017/3/3,7.5,8,1,11.5,8,1,3.5,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴後一時薄曇,8,1
2017/3/4,8.2,8,1,16.6,8,1,2.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,晴,8,1
2017/3/5,10.3,8,1,16.2,8,1,3.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇一時晴,8,1
2017/3/6,9.3,8,1,14.1,8,1,6.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時晴,8,1
2017/3/7,5.4,8,1,9.4,8,1,2.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨、みぞれを伴う,8,1,晴,8,1
2017/3/8,4.2,8,1,9.7,8,1,0.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇一時雨,8,1,晴一時曇,8,1
2017/3/9,5.5,8,1,10.2,8,1,0.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴後時々曇一時雨,8,1
2017/3/10,6.2,8,1,10.9,8,1,2.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々雨,8,1,晴一時曇,8,1
2017/3/11,5.9,8,1,10.7,8,1,1.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,晴時々薄曇,8,1
2017/3/12,7.7,8,1,15.1,8,1,1.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,薄曇,8,1
2017/3/13,9.7,8,1,14.7,8,1,5.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇時々雨,8,1
2017/3/14,8.4,8,1,12.4,8,1,5.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々晴,8,1,雨時々晴一時曇,8,1
2017/3/15,5.9,8,1,9.4,8,1,3.4,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,雨時々晴、みぞれを伴う,8,1,雨時々曇一時晴,8,1
2017/3/16,6.9,8,1,11.4,8,1,3.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,薄曇後晴,8,1
2017/3/17,6.8,8,1,12.6,8,1,2.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2017/3/18,8.0,8,1,14.5,8,1,2.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,晴,8,1
2017/3/19,9.8,8,1,17.4,8,1,3.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時薄曇,8,1
2017/3/20,11.7,8,1,18.1,8,1,4.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇後雨,8,1
2017/3/21,9.2,8,1,11.2,8,1,7.2,8,1,30.5,0,8,1,0,1,8,1,0,1,8,1,雨後時々曇,8,1,曇時々雨一時晴,8,1
2017/3/22,8.5,8,1,13.1,8,1,5.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,薄曇一時晴,8,1
2017/3/23,8.9,8,1,14.0,8,1,4.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後一時晴,8,1
2017/3/24,7.9,8,1,12.0,8,1,4.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇一時晴,8,1
2017/3/25,7.8,8,1,13.1,8,1,2.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇時々晴,8,1
2017/3/26,8.3,8,1,12.8,8,1,4.2,8,1,6.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨後晴時々曇,8,1
2017/3/27,8.3,8,1,13.1,8,1,4.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,晴,8,1
2017/3/28,8.5,8,1,15.2,8,1,2.5,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴一時曇後一時雨,8,1,薄曇一時晴,8,1
2017/3/29,10.5,8,1,17.1,8,1,4.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇後晴,8,1,曇後一時雨,8,1
2017/3/30,13.7,8,1,20.8,8,1,9.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴時々曇,8,1
2017/3/31,8.1,8,1,11.4,8,1,6.0,8,1,11.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨,8,1
2017/4/1,8.5,8,1,14.2,8,1,5.8,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴,8,1
2017/4/2,9.1,8,1,17.3,8,1,3.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2017/4/3,11.1,8,1,19.1,8,1,3.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2017/4/4,13.8,8,1,21.3,8,1,7.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,晴時々薄曇,8,1
2017/4/5,15.0,8,1,20.8,8,1,8.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々晴,8,1
2017/4/6,15.6,8,1,21.3,8,1,10.7,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,雨,8,1
2017/4/7,16.7,8,1,20.1,8,1,14.6,8,1,7.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2017/4/8,18.0,8,1,20.4,8,1,16.5,8,1,11.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨後時々曇,8,1
2017/4/9,14.9,8,1,18.0,8,1,9.8,8,1,6.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,薄曇,8,1
2017/4/10,12.1,8,1,15.1,8,1,7.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後雨,8,1
2017/4/11,12.2,8,1,13.4,8,1,10.6,8,1,22.0,0,8,1,0,1,8,1,0,1,8,1,雨後一時曇,8,1,曇一時雨,8,1
2017/4/12,11.9,8,1,15.6,8,1,6.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,薄曇後晴,8,1
2017/4/13,11.6,8,1,19.2,8,1,4.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,快晴,8,1
2017/4/14,15.8,8,1,24.1,8,1,7.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2017/4/15,17.6,8,1,23.1,8,1,14.8,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨、雷を伴う,8,1,曇一時雨後晴,8,1
2017/4/16,18.7,8,1,25.9,8,1,11.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,晴後薄曇,8,1
2017/4/17,17.4,8,1,23.1,8,1,14.7,8,1,59.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,大雨後時々曇,8,1
2017/4/18,18.0,8,1,22.5,8,1,13.3,8,1,7.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴後時々曇,8,1
2017/4/19,15.3,8,1,21.8,8,1,10.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2017/4/20,14.2,8,1,19.8,8,1,8.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇,8,1
2017/4/21,16.2,8,1,21.2,8,1,12.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,曇,8,1
2017/4/22,14.4,8,1,19.5,8,1,9.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇後晴,8,1,晴,8,1
2017/4/23,13.4,8,1,21.0,8,1,7.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2017/4/24,16.5,8,1,24.3,8,1,8.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2017/4/25,18.2,8,1,23.2,8,1,13.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇,8,1
2017/4/26,15.4,8,1,16.6,8,1,13.7,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後時々曇,8,1
2017/4/27,14.7,8,1,19.4,8,1,10.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,薄曇後晴,8,1
2017/4/28,15.0,8,1,22.1,8,1,7.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2017/4/29,15.3,8,1,23.0,8,1,11.2,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴後一時雨、雷を伴う,8,1,快晴,8,1
2017/4/30,18.7,8,1,27.5,8,1,9.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2017/5/1,18.0,8,1,25.2,8,1,12.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,快晴,8,1
2017/5/2,16.9,8,1,24.7,8,1,9.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇時々晴,8,1
2017/5/3,18.8,8,1,25.2,8,1,13.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,薄曇後晴,8,1
2017/5/4,19.4,8,1,24.6,8,1,14.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,曇一時晴,8,1
2017/5/5,21.9,8,1,28.2,8,1,17.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後曇,8,1
2017/5/6,19.4,8,1,23.2,8,1,16.2,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇一時晴,8,1
2017/5/7,20.1,8,1,27.2,8,1,15.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇後晴,8,1,快晴,8,1
2017/5/8,21.4,8,1,28.4,8,1,13.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々薄曇,8,1,曇一時晴,8,1
2017/5/9,19.2,8,1,25.1,8,1,15.2,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨後時々曇,8,1
2017/5/10,17.8,8,1,22.0,8,1,15.1,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇一時雨後晴,8,1
2017/5/11,20.9,8,1,26.6,8,1,16.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇一時晴,8,1
2017/5/12,22.2,8,1,27.8,8,1,15.9,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後雨,8,1
2017/5/13,18.1,8,1,20.5,8,1,15.9,8,1,41.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇一時雨,8,1
2017/5/14,21.4,8,1,27.9,8,1,17.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,曇一時晴,8,1
2017/5/15,20.7,8,1,26.8,8,1,16.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,薄曇後一時晴,8,1
2017/5/16,18.1,8,1,22.0,8,1,14.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後一時晴,8,1
2017/5/17,18.4,8,1,25.2,8,1,13.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,晴一時曇,8,1
2017/5/18,19.9,8,1,27.4,8,1,12.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2017/5/19,21.8,8,1,29.6,8,1,13.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2017/5/20,23.8,8,1,31.7,8,1,15.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2017/5/21,24.7,8,1,32.2,8,1,18.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,薄曇後一時晴,8,1
2017/5/22,24.4,8,1,31.7,8,1,18.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2017/5/23,23.6,8,1,30.6,8,1,18.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,晴後一時雨,8,1
2017/5/24,21.4,8,1,24.2,8,1,19.3,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨一時曇,8,1
2017/5/25,20.9,8,1,24.8,8,1,18.4,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇,8,1
2017/5/26,22.1,8,1,29.9,8,1,17.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇後晴,8,1
2017/5/27,19.1,8,1,24.5,8,1,14.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2017/5/28,19.9,8,1,26.2,8,1,14.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2017/5/29,23.3,8,1,30.8,8,1,15.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後一時薄曇,8,1
2017/5/30,25.7,8,1,32.2,8,1,18.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,薄曇,8,1
2017/5/31,24.8,8,1,31.1,8,1,21.0,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨、雷を伴う,8,1
2017/6/1,23.7,8,1,30.2,8,1,18.0,8,1,17.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇一時雨、雷を伴う,8,1
2017/6/2,19.8,8,1,24.9,8,1,15.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴,8,1
2017/6/3,18.1,8,1,23.6,8,1,13.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴一時薄曇,8,1
2017/6/4,19.1,8,1,25.3,8,1,13.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2017/6/5,19.8,8,1,26.5,8,1,12.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2017/6/6,21.5,8,1,28.2,8,1,14.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇後時々雨,8,1
2017/6/7,19.3,8,1,21.2,8,1,17.9,8,1,25.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,曇時々雨,8,1
2017/6/8,20.5,8,1,24.9,8,1,17.5,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,晴後薄曇,8,1
2017/6/9,22.8,8,1,30.9,8,1,15.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,晴,8,1
